age,job_n,marital_n,education_n,default_n,housing_n,loan_n,duration,campaign,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m
33,4,0,5,0,1,0,551.0,2,-2.9,92.201,-31.4,0.861
34,2,0,3,0,0,0,175.0,1,1.1,93.994,-36.4,4.857
33,8,0,5,0,1,1,208.0,1,-0.1,93.2,-42.0,4.12
59,2,0,5,0,1,0,73.0,5,1.4,93.444,-36.1,4.964
59,1,0,1,0,1,0,362.0,1,1.4,93.918,-42.7,4.968
23,3,1,1,0,1,0,248.0,6,-3.0,92.713,-33.0,0.71
31,2,0,5,0,1,0,179.0,1,-1.8,92.893,-46.2,1.291
31,3,0,2,0,1,0,212.0,2,1.1,93.994,-36.4,4.857
32,4,0,5,0,0,0,155.0,1,1.4,93.444,-36.1,4.968
33,2,0,4,0,0,1,178.0,6,-1.8,92.893,-46.2,1.266
32,1,0,1,0,0,0,423.0,2,1.1,93.994,-36.4,4.859
38,3,0,3,0,1,0,218.0,1,-1.8,93.075,-47.1,1.41
39,2,1,1,0,1,0,132.0,1,-3.4,92.431,-26.9,0.739
31,2,1,1,0,1,0,289.0,6,-1.8,92.893,-46.2,1.25
26,6,1,5,0,0,0,351.0,2,-3.4,92.379,-29.8,0.803
41,9,2,5,0,1,0,317.0,1,-1.8,92.893,-46.2,1.25
32,4,1,5,0,0,0,59.0,3,-1.8,93.075,-47.1,1.445
27,10,1,1,0,1,0,54.0,3,1.4,93.918,-42.7,4.96
34,3,1,2,0,1,0,67.0,1,-1.8,92.893,-46.2,1.299
45,3,0,2,0,0,0,644.5,3,-0.1,93.2,-42.0,4.076
51,1,0,1,0,0,0,72.0,3,1.4,93.444,-36.1,4.965
28,1,1,3,0,1,0,294.0,2,1.1,93.994,-36.4,4.855
34,3,0,2,0,0,1,281.0,1,-1.8,92.893,-46.2,1.281
40,3,0,3,0,1,1,227.0,2,-1.8,92.893,-46.2,1.327
28,3,0,3,0,0,0,523.0,5,1.1,93.994,-36.4,4.86
46,9,2,1,0,1,0,88.0,1,-0.1,93.2,-42.0,4.076
46,2,0,5,0,0,0,230.0,3,1.4,94.465,-41.8,4.865
30,2,0,1,0,0,0,165.0,1,1.4,93.918,-42.7,4.963
25,2,1,5,0,0,0,215.0,1,-1.7,94.027,-38.3,0.904
36,3,0,0,0,0,0,644.5,1,1.4,94.465,-41.8,4.961
43,1,2,5,0,1,0,139.0,3,1.4,93.918,-42.7,4.961
31,2,1,5,0,1,1,440.0,1,-1.8,92.893,-46.2,1.313
31,4,0,4,0,1,0,619.0,2,-1.7,94.055,-39.8,0.723
31,4,0,4,0,0,0,89.0,5,1.1,93.994,-36.4,4.857
38,3,0,0,0,1,1,365.0,1,-1.8,92.893,-46.2,1.266
37,4,0,5,0,1,0,173.0,2,1.4,94.465,-41.8,4.961
43,3,0,0,0,0,0,87.0,3,1.1,93.994,-36.4,4.857
37,4,1,5,0,0,0,182.0,2,1.4,94.465,-41.8,4.96
37,1,0,1,0,0,0,606.0,2,-1.8,93.075,-47.1,1.405
52,6,0,5,0,0,0,423.0,2,1.4,94.465,-41.8,4.866
35,2,0,5,0,1,0,82.0,4,1.4,93.444,-36.1,4.962
56,0,0,0,0,1,0,81.0,2,1.1,93.994,-36.4,4.864
46,4,2,4,0,1,0,431.0,1,-1.8,92.893,-46.2,1.244
29,3,0,3,0,0,0,170.0,2,1.4,94.465,-41.8,4.961
27,6,1,5,0,1,0,125.0,2,-2.9,92.469,-33.6,0.944
48,9,0,5,0,1,0,644.5,1,-1.8,92.893,-46.2,1.259
60,2,0,4,0,1,1,61.0,3,-3.4,92.379,-29.8,0.813
58,5,0,4,0,1,0,302.0,2,1.4,93.444,-36.1,4.97
35,8,0,1,0,0,0,187.0,3,1.4,93.918,-42.7,4.96
58,5,0,4,0,0,0,189.0,1,-0.1,93.2,-42.0,4.12
49,2,0,5,0,0,0,64.0,1,1.4,93.444,-36.1,4.964
33,2,0,3,0,1,0,118.0,2,-1.8,92.893,-46.2,1.344
50,3,0,0,0,1,0,392.0,1,-1.8,92.893,-46.2,1.344
61,5,0,3,0,0,1,125.0,2,-1.8,92.843,-50.0,1.556
32,3,1,0,0,0,0,160.0,4,1.4,93.918,-42.7,4.962
53,2,0,1,0,0,0,61.0,1,1.4,93.918,-42.7,4.968
59,5,2,0,0,0,0,273.0,2,1.1,93.994,-36.4,4.857
58,5,0,1,0,0,0,127.0,1,-1.8,92.893,-46.2,1.344
48,4,1,5,0,1,1,193.0,4,-0.1,93.2,-42.0,4.153
35,4,0,5,0,1,0,560.0,1,-1.7,94.027,-38.3,0.9
32,4,1,4,0,1,1,230.0,1,-1.8,93.075,-47.1,1.405
38,2,0,5,0,0,0,240.0,5,1.4,93.444,-36.1,4.965
47,2,2,4,0,0,0,92.0,2,1.1,93.994,-36.4,4.856
57,6,2,5,0,0,0,35.0,1,1.1,93.994,-36.4,4.857
41,8,0,5,0,0,0,135.0,3,1.4,93.444,-36.1,4.963
31,3,0,2,0,1,0,164.0,1,-1.8,92.893,-46.2,1.313
34,2,1,1,0,0,0,63.0,3,1.1,93.994,-36.4,4.855
33,6,0,5,0,0,0,178.0,2,1.1,93.994,-36.4,4.855
49,4,0,0,0,0,0,378.0,1,-0.1,93.2,-42.0,4.021
40,1,2,1,0,0,0,172.0,2,1.1,93.994,-36.4,4.858
48,5,0,0,0,0,0,110.0,4,1.4,93.918,-42.7,4.962
59,5,0,5,0,0,0,253.0,1,1.1,93.994,-36.4,4.857
31,4,1,5,0,0,0,110.0,1,-0.1,93.2,-42.0,4.153
32,3,0,3,0,0,0,307.0,2,1.4,94.465,-41.8,4.958
57,3,0,0,0,0,0,135.0,1,1.4,93.918,-42.7,4.962
40,9,2,5,0,0,0,146.0,3,1.4,94.465,-41.8,4.947
33,1,0,1,0,1,0,106.0,3,1.4,94.465,-41.8,4.959
29,3,0,1,0,1,0,96.0,3,-0.1,93.2,-42.0,4.12
52,6,2,5,0,0,0,355.0,2,1.1,93.994,-36.4,4.859
47,4,2,5,0,0,0,306.0,3,-1.8,92.893,-46.2,1.25
35,3,0,3,0,0,0,381.0,1,-1.8,93.075,-47.1,1.453
52,1,2,1,0,1,0,297.0,1,1.4,94.465,-41.8,4.961
47,1,2,1,0,1,0,334.0,1,-0.1,93.2,-42.0,4.191
35,3,0,3,0,1,0,34.0,1,1.1,93.994,-36.4,4.86
40,8,0,5,0,0,0,210.0,1,-0.1,93.2,-42.0,4.12
34,4,2,5,0,1,0,190.0,4,1.4,93.918,-42.7,4.968
45,3,0,5,0,0,0,278.0,1,-1.8,93.075,-47.1,1.405
41,3,0,0,0,0,0,148.0,2,1.4,94.465,-41.8,4.864
30,4,1,4,0,1,0,16.0,6,1.4,93.444,-36.1,4.962
38,3,1,5,0,0,0,13.0,5,1.4,94.465,-41.8,4.959
35,1,0,4,0,1,0,188.0,2,-1.8,92.893,-46.2,1.327
39,4,0,4,0,1,0,253.0,1,1.4,93.444,-36.1,4.968
39,2,0,5,0,1,0,161.0,1,-1.8,93.075,-47.1,1.405
41,0,0,1,0,0,1,86.0,1,1.4,93.918,-42.7,4.955
41,4,0,5,0,1,0,95.0,2,1.4,93.444,-36.1,4.963
32,3,0,3,0,1,1,159.0,1,-1.8,92.893,-46.2,1.334
27,3,1,3,0,1,1,80.0,3,1.4,93.918,-42.7,4.962
32,7,0,5,0,0,0,329.0,1,-0.1,93.2,-42.0,4.153
50,1,0,1,0,1,1,64.0,6,1.4,94.465,-41.8,4.962
51,8,0,5,0,1,0,34.0,1,1.4,94.465,-41.8,4.864
38,3,0,2,0,0,0,328.0,2,1.4,93.918,-42.7,4.963
47,3,0,0,0,0,0,644.5,4,-1.8,92.893,-46.2,1.299
35,2,1,1,0,0,1,98.0,2,-3.4,92.649,-30.1,0.715
56,3,0,0,0,0,0,267.0,2,1.1,93.994,-36.4,4.857
35,3,2,3,0,1,0,439.0,4,-1.8,92.893,-46.2,1.25
54,3,0,0,0,1,0,109.0,2,1.4,93.444,-36.1,4.964
55,4,0,1,0,1,0,284.0,1,-3.0,92.713,-33.0,0.72
31,8,0,5,0,1,0,332.0,1,-0.1,93.2,-42.0,4.191
44,3,0,2,0,1,0,168.0,1,-1.8,92.893,-46.2,1.334
44,7,0,3,0,1,0,73.0,6,1.4,93.918,-42.7,4.962
44,3,1,0,0,1,0,113.0,1,1.1,93.994,-36.4,4.86
27,9,1,5,0,0,0,48.0,5,1.4,94.465,-41.8,4.959
36,2,1,5,0,1,0,19.0,6,-1.8,92.893,-46.2,1.266
36,3,0,1,0,0,1,164.0,3,1.4,94.465,-41.8,4.967
41,2,0,5,0,1,0,12.0,6,1.4,93.444,-36.1,4.962
31,2,1,5,0,1,0,202.0,2,1.4,93.444,-36.1,4.963
34,1,0,1,0,1,0,156.0,1,1.4,93.918,-42.7,4.968
35,0,1,5,0,1,0,66.0,1,1.4,94.465,-41.8,4.958
33,2,1,1,0,1,0,167.0,1,-2.9,92.963,-40.8,1.262
58,4,0,4,0,1,0,156.0,1,-1.1,94.199,-37.5,0.879
31,4,0,5,0,1,0,15.0,6,-1.8,92.893,-46.2,1.299
28,4,1,3,0,1,0,76.0,2,-1.8,92.893,-46.2,1.291
31,2,2,1,0,0,1,186.0,2,1.4,93.918,-42.7,4.962
34,2,0,5,0,0,0,140.0,2,-0.1,93.2,-42.0,4.153
28,2,1,5,0,0,0,118.0,1,-1.8,92.893,-46.2,1.266
33,7,0,3,0,1,1,21.0,6,-1.8,92.893,-46.2,1.299
41,4,2,5,0,0,0,86.0,1,1.4,93.444,-36.1,4.968
49,2,2,1,0,1,0,238.0,4,1.4,93.918,-42.7,4.962
40,3,0,3,0,0,1,176.0,2,1.4,94.465,-41.8,4.967
41,6,0,5,0,0,0,172.0,1,-1.8,92.893,-46.2,1.25
35,9,0,4,0,0,1,111.0,2,-1.8,92.893,-46.2,1.266
56,6,2,3,0,1,0,313.0,2,1.1,93.994,-36.4,4.86
40,4,0,4,0,0,0,108.0,3,1.4,93.444,-36.1,4.963
41,8,0,3,0,1,0,145.0,2,-0.1,93.2,-42.0,4.191
28,1,2,1,0,1,0,225.0,2,1.1,93.994,-36.4,4.859
34,4,0,4,0,1,0,30.0,1,-1.8,92.893,-46.2,1.266
35,1,0,1,0,1,1,224.0,1,-1.8,92.893,-46.2,1.334
40,2,1,1,0,1,0,145.0,1,-2.9,92.963,-40.8,1.262
27,1,1,1,0,1,1,384.0,1,-1.8,93.369,-34.8,0.646
51,9,0,6,0,1,0,644.5,3,-1.8,93.075,-47.1,1.41
29,2,1,1,0,0,0,446.0,1,-2.9,92.469,-33.6,1.059
35,1,2,1,0,0,0,301.0,1,-1.8,93.075,-47.1,1.365
49,2,0,1,0,1,1,120.0,4,1.4,93.444,-36.1,4.963
27,7,1,3,0,1,0,279.0,1,-1.8,93.075,-47.1,1.405
55,5,0,4,0,1,1,120.0,1,-0.1,93.2,-42.0,4.191
53,0,0,5,0,1,0,152.0,2,1.4,93.444,-36.1,4.965
38,2,2,5,0,0,0,360.0,1,-1.8,93.075,-47.1,1.392
25,4,0,5,0,0,1,136.0,1,-1.8,92.893,-46.2,1.266
33,1,0,1,0,0,0,73.0,4,1.1,93.994,-36.4,4.855
23,1,1,4,0,0,0,202.0,1,1.4,94.465,-41.8,4.866
29,6,0,5,0,1,0,120.0,1,-0.1,93.2,-42.0,4.076
50,3,0,0,0,1,0,532.0,1,1.1,93.994,-36.4,4.856
50,6,0,5,0,0,0,89.0,3,-2.9,92.201,-31.4,0.883
18,10,1,5,0,1,0,253.0,2,-1.7,94.027,-38.3,0.9
31,2,1,5,0,1,0,228.0,1,-1.1,94.767,-50.8,1.048
37,4,0,4,0,1,0,481.0,1,-1.8,93.749,-34.6,0.642
38,4,0,5,0,0,0,264.0,1,1.4,93.444,-36.1,4.965
30,7,0,5,0,0,0,125.0,1,-0.1,93.2,-42.0,4.076
55,4,0,4,0,0,0,89.0,6,1.4,93.918,-42.7,4.96
35,4,0,5,0,1,1,184.0,2,-0.1,93.2,-42.0,4.12
54,3,0,0,0,0,0,644.5,1,1.1,93.994,-36.4,4.856
33,3,1,3,0,1,0,175.0,1,-0.1,93.2,-42.0,4.076
44,2,0,5,0,0,0,312.0,1,1.4,93.444,-36.1,4.965
32,3,1,1,0,1,0,517.0,1,-1.8,92.893,-46.2,1.291
57,5,0,3,0,0,0,388.0,4,1.4,93.444,-36.1,4.965
32,2,0,5,0,0,0,132.0,1,-0.1,93.2,-42.0,4.592
26,3,0,3,0,0,0,250.0,2,1.4,93.918,-42.7,4.962
36,8,1,0,0,0,0,148.0,1,1.4,93.918,-42.7,4.968
46,9,0,3,0,0,0,245.0,1,1.4,94.465,-41.8,4.865
48,6,0,5,0,1,0,353.0,3,1.1,93.994,-36.4,4.856
23,4,1,5,0,1,0,374.0,1,-3.4,92.431,-26.9,0.73
26,4,0,4,0,0,0,205.0,3,1.1,93.994,-36.4,4.857
32,2,0,5,0,0,0,402.0,1,-1.8,92.893,-46.2,1.313
46,4,0,3,0,0,0,530.0,1,-0.1,93.2,-42.0,4.153
29,2,1,5,0,0,0,97.0,2,1.4,93.444,-36.1,4.966
24,2,1,5,0,1,0,644.5,3,-1.1,94.601,-49.5,0.993
39,2,1,5,0,0,0,504.0,2,-0.1,93.2,-42.0,4.021
41,3,0,0,0,1,0,234.0,1,-1.8,92.893,-46.2,1.344
49,2,2,1,0,1,0,202.0,3,1.1,93.994,-36.4,4.858
39,3,0,0,0,0,0,204.0,2,1.4,93.918,-42.7,4.961
45,8,0,2,0,0,0,644.5,1,1.1,93.994,-36.4,4.86
31,4,1,5,0,1,0,227.0,4,1.4,93.918,-42.7,4.962
50,4,0,5,0,0,0,302.0,2,-0.1,93.2,-42.0,4.021
26,3,1,4,0,0,0,74.0,6,1.4,93.918,-42.7,4.962
37,0,0,5,0,1,0,129.0,1,-0.1,93.2,-42.0,4.286
49,4,1,4,0,1,0,68.0,1,-2.9,92.963,-40.8,1.215
57,5,0,2,0,0,0,203.0,2,-1.8,93.075,-47.1,1.405
41,3,0,3,0,0,0,75.0,1,-2.9,92.201,-31.4,0.873
32,2,0,5,0,0,1,644.5,2,1.1,93.994,-36.4,4.855
37,2,0,5,0,1,0,124.0,2,-0.1,93.2,-42.0,4.021
37,9,0,2,0,0,0,85.0,1,1.1,93.994,-36.4,4.857
35,1,0,3,0,0,0,85.0,1,-1.8,93.075,-47.1,1.435
43,6,0,1,0,1,1,304.0,2,1.4,94.465,-41.8,4.967
45,0,0,5,0,1,0,117.0,2,1.4,93.918,-42.7,4.957
42,3,2,2,0,1,0,503.0,2,1.1,93.994,-36.4,4.858
47,3,0,0,0,1,0,82.0,4,1.4,93.918,-42.7,4.962
20,10,1,5,0,1,1,187.0,1,-1.1,94.601,-49.5,0.982
38,7,2,1,0,1,0,43.0,3,-1.8,92.893,-46.2,1.327
31,1,1,1,0,0,0,206.0,1,-1.8,92.893,-46.2,1.344
38,6,0,5,0,0,0,32.0,2,1.1,93.994,-36.4,4.855
55,6,0,2,0,1,0,127.0,1,-1.8,92.893,-46.2,1.25
64,2,0,1,0,1,0,130.0,1,-3.4,92.431,-26.9,0.73
31,2,1,5,0,1,0,118.0,2,-2.9,92.201,-31.4,0.825
54,1,0,3,0,1,0,58.0,2,1.4,93.918,-42.7,4.962
53,6,0,5,0,1,1,81.0,1,1.4,93.444,-36.1,4.963
28,3,0,0,0,1,0,98.0,2,-1.8,92.893,-46.2,1.334
40,6,0,1,0,1,0,7.0,4,-0.1,93.2,-42.0,4.021
57,3,0,3,0,0,0,644.5,3,1.4,93.918,-42.7,4.961
37,6,1,5,0,1,0,243.0,1,-2.9,92.201,-31.4,0.879
30,2,0,5,0,1,0,358.0,1,-1.8,92.893,-46.2,1.291
32,2,2,1,0,0,0,325.0,1,1.1,93.994,-36.4,4.856
35,4,0,4,0,1,0,225.0,1,-2.9,92.201,-31.4,0.869
45,6,2,5,0,0,0,19.0,2,1.1,93.994,-36.4,4.857
56,6,0,3,0,1,0,644.5,3,1.4,94.465,-41.8,4.864
51,7,0,1,0,1,0,120.0,4,-0.1,93.2,-42.0,4.076
44,2,0,1,0,0,0,262.0,4,1.4,93.444,-36.1,4.966
31,4,0,2,0,1,1,194.0,4,-0.1,93.2,-42.0,4.076
24,10,1,0,0,0,0,378.0,1,1.4,93.918,-42.7,4.963
50,3,0,5,0,1,0,222.0,2,1.4,93.918,-42.7,4.958
42,4,0,4,0,0,0,85.0,1,-1.8,92.893,-46.2,1.264
29,2,1,5,0,1,0,133.0,1,1.4,93.444,-36.1,4.964
44,2,0,5,0,1,0,36.0,1,1.4,93.444,-36.1,4.968
37,2,0,1,0,1,0,599.0,3,1.4,94.465,-41.8,4.96
28,2,1,5,0,1,0,188.0,1,-2.9,92.963,-40.8,1.268
32,3,0,2,0,1,0,158.0,4,1.4,93.918,-42.7,4.963
32,2,0,5,0,0,0,178.0,2,1.1,93.994,-36.4,4.859
31,2,0,5,0,1,0,157.0,4,1.4,93.444,-36.1,4.965
30,7,0,4,0,1,0,156.0,6,1.4,93.918,-42.7,4.958
58,6,2,5,0,0,0,418.0,1,-0.1,93.2,-42.0,4.12
53,2,0,5,0,1,0,68.0,2,1.1,93.994,-36.4,4.856
37,4,0,2,0,0,0,87.0,3,1.4,94.465,-41.8,4.96
41,4,0,1,0,1,1,177.0,2,1.1,93.994,-36.4,4.855
25,8,0,5,0,1,0,274.0,2,1.1,93.994,-36.4,4.857
55,2,0,1,0,0,0,231.0,4,1.4,93.444,-36.1,4.964
34,4,0,3,0,0,0,110.0,1,-0.1,93.2,-42.0,4.153
31,4,1,5,0,1,0,128.0,5,1.4,93.444,-36.1,4.966
39,6,0,5,0,0,1,76.0,4,-1.8,93.075,-47.1,1.405
34,4,0,5,0,0,0,94.0,2,1.4,94.465,-41.8,4.967
50,3,0,0,0,0,0,153.0,2,1.4,93.444,-36.1,4.964
30,2,0,5,0,1,1,76.0,1,1.4,94.465,-41.8,4.961
44,3,0,3,0,1,0,147.0,1,1.4,94.465,-41.8,4.865
27,10,1,1,0,0,0,64.0,2,-1.8,92.893,-46.2,1.354
35,4,1,4,0,1,0,192.0,2,-3.4,92.649,-30.1,0.714
50,1,0,3,0,1,0,113.0,2,1.4,93.444,-36.1,4.963
33,8,1,5,0,0,0,79.0,4,1.4,93.444,-36.1,4.965
38,3,0,3,0,0,0,644.5,5,1.4,94.465,-41.8,4.959
29,9,1,5,0,1,0,644.5,2,-1.8,93.075,-47.1,1.405
37,4,1,5,0,0,0,500.0,1,1.1,93.994,-36.4,4.855
33,2,2,5,0,0,0,49.0,1,1.4,93.444,-36.1,4.962
33,4,0,4,0,1,0,644.5,2,1.4,93.444,-36.1,4.963
51,2,2,3,0,1,0,135.0,1,1.1,93.994,-36.4,4.857
43,3,2,3,0,0,0,108.0,1,1.4,93.918,-42.7,4.962
39,6,0,4,0,0,0,156.0,3,-1.8,93.075,-47.1,1.365
39,3,0,1,0,0,0,278.0,1,1.1,93.994,-36.4,4.859
40,2,2,4,0,0,0,509.0,1,1.1,93.994,-36.4,4.858
28,4,1,4,0,0,0,116.0,1,-1.8,92.893,-46.2,1.334
36,3,0,3,0,1,0,232.0,1,-1.8,92.893,-46.2,1.313
49,2,0,5,0,1,1,194.0,3,-1.8,92.893,-46.2,1.281
44,3,0,5,0,0,0,73.0,3,1.1,93.994,-36.4,4.856
41,6,0,5,0,0,0,106.0,6,1.1,93.994,-36.4,4.857
25,2,1,1,0,1,1,109.0,1,1.4,94.465,-41.8,4.864
46,3,0,3,0,0,0,155.0,2,-1.8,92.893,-46.2,1.266
37,2,0,4,0,0,0,392.0,1,1.4,93.444,-36.1,4.963
30,2,2,1,0,1,0,34.0,2,-0.1,93.2,-42.0,4.076
41,3,0,3,0,0,0,73.0,2,1.1,93.994,-36.4,4.857
39,1,0,1,0,0,0,294.0,2,-1.8,92.893,-46.2,1.299
38,2,1,5,0,1,0,111.0,2,-1.8,92.843,-50.0,1.811
34,4,0,5,0,1,0,83.0,1,1.1,93.994,-36.4,4.858
42,4,1,1,0,0,0,264.0,3,1.1,93.994,-36.4,4.856
29,2,2,5,0,0,0,90.0,3,-1.8,92.893,-46.2,1.266
35,2,1,1,0,0,0,644.5,1,-1.8,92.893,-46.2,1.327
42,7,0,1,0,1,0,154.0,2,-0.1,93.2,-42.0,4.153
39,2,0,5,0,0,0,272.0,1,-1.8,92.893,-46.2,1.25
48,1,0,2,0,1,0,64.0,6,1.4,93.918,-42.7,4.961
31,3,0,3,0,1,0,19.0,6,-1.8,93.075,-47.1,1.405
25,3,1,3,0,1,1,322.0,2,1.4,93.918,-42.7,4.963
48,4,0,4,0,0,0,67.0,2,1.4,93.444,-36.1,4.965
40,3,2,4,0,0,0,210.0,2,-2.9,92.963,-40.8,1.26
41,6,0,2,0,0,0,529.0,2,1.1,93.994,-36.4,4.857
29,2,0,1,0,1,1,36.0,3,1.4,93.444,-36.1,4.963
30,3,0,3,0,0,0,249.0,2,1.1,93.994,-36.4,4.858
45,6,0,5,0,0,0,401.0,2,-0.1,93.2,-42.0,4.153
34,6,0,5,0,1,0,130.0,6,-0.1,93.2,-42.0,4.076
52,3,0,0,0,1,0,36.0,1,1.4,93.918,-42.7,4.962
46,2,0,5,0,1,0,55.0,2,1.4,93.918,-42.7,4.961
34,1,0,1,0,0,0,511.0,1,1.4,94.465,-41.8,4.866
48,3,0,0,0,1,0,74.0,1,1.4,93.918,-42.7,4.962
56,2,0,0,0,1,0,382.0,3,-0.1,93.2,-42.0,4.021
30,4,0,4,0,1,0,521.0,2,-3.4,92.431,-26.9,0.728
45,2,0,1,0,1,0,644.5,3,1.1,93.994,-36.4,4.858
58,5,0,5,0,0,0,587.0,1,1.4,93.444,-36.1,4.963
39,3,0,2,0,0,0,393.0,1,1.1,93.994,-36.4,4.855
36,7,1,5,0,1,0,205.0,1,-2.9,92.963,-40.8,1.266
38,2,2,1,0,1,0,644.5,1,-2.9,92.963,-40.8,1.26
40,4,0,5,0,0,0,342.0,2,1.4,93.444,-36.1,4.965
28,4,1,1,0,0,0,216.0,1,-3.4,92.431,-26.9,0.742
39,1,0,3,0,0,0,97.0,2,1.4,94.465,-41.8,4.947
49,2,2,5,0,0,0,150.0,1,1.4,93.444,-36.1,4.964
55,6,0,5,0,0,1,296.0,3,-0.1,93.2,-42.0,4.021
46,3,0,0,0,1,0,223.0,4,-0.1,93.2,-42.0,4.12
24,1,1,4,0,1,0,80.0,1,1.4,93.918,-42.7,4.962
39,3,1,5,0,0,0,91.0,6,1.4,93.918,-42.7,4.963
35,4,0,5,0,0,0,246.0,1,1.4,93.444,-36.1,4.963
52,2,0,5,0,0,0,429.0,3,-1.8,92.893,-46.2,1.281
36,2,0,1,0,1,0,143.0,3,1.1,93.994,-36.4,4.855
50,8,0,5,0,0,0,414.0,2,1.4,94.465,-41.8,4.967
32,2,1,5,0,0,0,179.0,3,1.4,93.918,-42.7,4.962
45,3,0,0,0,0,0,257.0,2,-1.8,93.075,-47.1,1.41
39,2,2,5,0,1,1,398.0,6,-1.7,94.215,-40.3,0.827
35,1,0,1,0,1,0,55.0,1,-1.8,92.893,-46.2,1.313
36,3,0,2,0,1,0,16.0,1,1.4,93.918,-42.7,4.962
59,4,0,5,0,1,0,511.0,3,-3.4,92.431,-26.9,0.743
31,2,0,5,0,1,0,359.0,2,1.1,93.994,-36.4,4.86
33,6,0,5,0,1,0,316.0,1,1.1,93.994,-36.4,4.857
33,4,0,5,0,1,0,186.0,2,1.4,94.465,-41.8,4.967
31,2,0,5,0,0,0,245.0,3,-1.8,92.893,-46.2,1.327
38,3,0,0,0,0,0,438.0,1,1.1,93.994,-36.4,4.857
21,4,1,4,0,0,0,54.0,4,1.4,94.465,-41.8,4.959
41,2,0,5,0,1,0,54.0,1,-0.1,93.2,-42.0,4.12
32,4,0,4,0,1,0,140.0,1,-1.8,93.075,-47.1,1.405
37,9,0,5,0,1,0,12.0,5,-0.1,93.2,-42.0,4.021
36,3,1,3,0,0,0,377.0,1,1.4,94.465,-41.8,4.864
28,2,1,5,0,1,0,147.0,4,1.4,93.918,-42.7,4.963
56,9,0,5,0,1,0,266.0,1,-1.8,93.075,-47.1,1.365
58,2,0,3,0,0,0,90.0,6,1.4,93.918,-42.7,4.962
37,1,0,1,0,0,0,346.0,1,-1.7,94.215,-40.3,0.846
30,2,1,1,0,0,1,68.0,2,1.4,93.918,-42.7,4.961
35,0,0,0,0,0,0,644.5,3,1.1,93.994,-36.4,4.86
37,3,1,5,0,0,0,379.0,1,1.1,93.994,-36.4,4.864
36,3,0,3,0,0,0,56.0,1,-1.8,92.893,-46.2,1.327
29,2,1,5,0,1,0,99.0,1,-3.4,92.431,-26.9,0.754
41,6,0,2,0,0,0,163.0,2,-1.8,92.893,-46.2,1.327
52,2,0,5,0,1,0,81.0,1,1.4,93.444,-36.1,4.965
33,7,0,5,0,1,0,53.0,2,1.4,93.444,-36.1,4.963
43,9,0,0,0,1,0,145.0,2,-0.1,93.2,-42.0,4.153
41,1,0,1,0,1,0,67.0,2,-1.8,92.893,-46.2,1.281
43,1,0,1,0,0,0,16.0,6,1.4,94.465,-41.8,4.959
36,3,0,1,0,0,0,238.0,1,1.4,93.918,-42.7,4.963
33,8,0,5,0,1,0,173.0,3,1.4,93.444,-36.1,4.963
30,2,0,1,0,0,0,157.0,1,-0.1,93.2,-42.0,4.153
34,4,0,5,0,0,0,288.0,6,1.4,94.465,-41.8,4.967
37,6,0,5,0,1,1,84.0,2,-0.1,93.2,-42.0,4.153
33,2,0,5,0,1,0,576.0,1,1.4,93.444,-36.1,4.964
44,1,1,1,0,0,0,363.0,3,1.4,94.465,-41.8,4.961
47,1,2,1,0,0,0,198.0,3,1.1,93.994,-36.4,4.857
49,9,0,0,0,0,0,285.0,1,1.4,94.465,-41.8,4.866
42,6,0,2,0,0,0,8.0,2,1.4,94.465,-41.8,4.959
49,2,0,5,0,1,1,18.0,1,1.1,93.994,-36.4,4.857
37,7,0,2,0,1,0,425.0,1,-1.8,92.893,-46.2,1.327
51,3,0,0,0,0,1,644.5,1,1.4,94.465,-41.8,4.961
35,3,0,1,0,1,0,130.0,2,-1.8,92.893,-46.2,1.313
31,6,0,5,0,1,0,144.0,2,-1.8,92.893,-46.2,1.313
31,4,0,4,0,0,0,121.0,2,1.4,93.444,-36.1,4.964
35,2,0,1,0,0,0,15.0,6,1.1,93.994,-36.4,4.858
41,0,0,2,0,0,0,142.0,1,1.1,93.994,-36.4,4.855
37,2,0,1,0,0,0,426.0,2,-1.8,93.749,-34.6,0.646
43,3,0,2,0,0,0,623.0,2,-1.8,93.075,-47.1,1.415
42,2,0,1,0,1,0,131.0,1,-0.1,93.2,-42.0,4.191
30,4,1,4,0,0,0,214.0,1,-0.1,93.2,-42.0,4.076
45,6,0,5,0,1,0,452.0,2,-1.8,93.075,-47.1,1.365
39,3,0,3,0,0,0,143.0,2,-1.8,92.893,-46.2,1.313
32,1,1,1,0,0,0,644.5,3,1.4,93.918,-42.7,4.96
32,1,0,3,0,0,0,491.0,1,1.4,93.918,-42.7,4.962
52,2,0,1,0,1,0,410.0,3,1.4,93.918,-42.7,4.957
36,6,0,5,0,0,0,504.0,2,1.4,93.444,-36.1,4.963
35,3,0,3,0,1,0,178.0,2,-0.1,93.2,-42.0,4.12
36,4,0,5,0,1,0,644.5,2,-1.1,94.199,-37.5,0.879
48,2,1,5,0,1,1,55.0,6,1.4,93.918,-42.7,4.968
45,3,0,3,0,1,0,644.5,2,1.1,93.994,-36.4,4.857
37,6,0,5,0,1,0,292.0,1,-1.7,94.215,-40.3,0.896
60,2,1,5,0,1,0,211.0,1,1.1,93.994,-36.4,4.857
