age,job_n,education_n,duration,campaign,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,y
43.0,8.0,3.0,644.5,1.0,1.1,93.994,-36.4,4.857,0
42.0,3.0,0.0,181.0,4.0,1.1,93.994,-36.4,4.864,0
46.0,2.0,5.0,135.0,1.0,1.1,93.994,-36.4,4.857,0
25.0,1.0,1.0,130.0,2.0,1.1,93.994,-36.4,4.86,0
30.0,3.0,1.0,250.0,1.0,-3.4,92.649,-30.1,0.714,1
30.0,4.0,4.0,123.0,4.0,1.4,93.918,-42.7,4.962,0
30.0,2.0,1.0,153.0,1.0,1.4,93.444,-36.1,4.964,0
34.0,4.0,4.0,82.0,4.0,1.4,93.444,-36.1,4.963,0
55.0,1.0,1.0,164.0,6.0,1.4,93.918,-42.7,4.962,0
34.0,3.0,3.0,644.5,2.0,1.4,94.465,-41.8,4.864,1
31.0,4.0,1.0,69.0,4.0,1.1,93.994,-36.4,4.858,0
29.0,3.0,1.0,644.5,3.0,1.4,94.465,-41.8,4.961,1
25.0,2.0,1.0,152.0,4.0,-1.8,92.893,-46.2,1.281,0
57.0,8.0,5.0,83.0,4.0,1.4,93.918,-42.7,4.962,0
47.0,3.0,2.0,308.0,2.0,1.4,93.444,-36.1,4.963,0
30.0,2.0,5.0,353.0,6.0,1.4,93.444,-36.1,4.964,0
45.0,1.0,1.0,230.0,3.0,1.4,93.918,-42.7,4.963,0
24.0,3.0,2.0,115.0,1.0,1.4,93.918,-42.7,4.963,0
38.0,4.0,5.0,12.0,6.0,-1.8,92.893,-46.2,1.244,0
47.0,6.0,5.0,141.0,3.0,-0.1,93.2,-42.0,4.153,0
30.0,2.0,5.0,206.0,1.0,-1.8,93.075,-47.1,1.483,0
26.0,4.0,4.0,59.0,1.0,1.1,93.994,-36.4,4.864,0
48.0,2.0,5.0,185.0,1.0,-1.8,93.749,-34.6,0.644,1
38.0,2.0,1.0,321.0,1.0,-0.1,93.2,-42.0,4.021,0
31.0,2.0,1.0,106.0,2.0,1.4,93.918,-42.7,4.963,0
52.0,6.0,5.0,175.0,3.0,-1.7,94.027,-38.3,0.899,1
42.0,6.0,5.0,181.0,4.0,1.1,93.994,-36.4,4.857,0
64.0,6.0,5.0,205.0,1.0,-2.9,92.963,-40.8,1.099,1
23.0,10.0,1.0,226.0,2.0,-1.1,94.601,-49.5,1.032,1
36.0,2.0,5.0,166.0,3.0,1.1,93.994,-36.4,4.857,0
40.0,4.0,3.0,59.0,1.0,-0.1,93.2,-42.0,4.12,0
46.0,3.0,2.0,104.0,2.0,1.4,93.444,-36.1,4.965,0
32.0,3.0,3.0,179.0,1.0,-1.8,92.893,-46.2,1.281,0
32.0,4.0,1.0,237.0,1.0,1.1,93.994,-36.4,4.857,0
39.0,3.0,0.0,114.0,1.0,1.1,93.994,-36.4,4.857,0
38.0,2.0,5.0,35.0,1.0,1.1,93.994,-36.4,4.855,0
33.0,4.0,3.0,117.0,1.0,-0.1,93.2,-42.0,4.153,0
32.0,2.0,5.0,184.0,1.0,-1.7,94.215,-40.3,0.861,0
53.0,3.0,0.0,198.0,3.0,1.1,93.994,-36.4,4.86,0
37.0,2.0,1.0,230.0,2.0,-1.7,94.215,-40.3,0.81,0
28.0,8.0,5.0,217.0,1.0,-1.8,93.369,-34.8,0.651,0
37.0,6.0,5.0,13.0,4.0,-0.1,93.2,-42.0,4.021,0
41.0,4.0,3.0,102.0,1.0,1.4,94.465,-41.8,4.864,0
47.0,4.0,4.0,59.0,6.0,1.4,94.465,-41.8,4.961,0
30.0,6.0,5.0,162.0,6.0,-1.8,92.893,-46.2,1.27,0
59.0,5.0,0.0,216.0,3.0,1.4,94.465,-41.8,4.96,0
62.0,5.0,1.0,355.0,2.0,-1.7,94.215,-40.3,0.876,1
45.0,1.0,1.0,185.0,3.0,-1.8,92.893,-46.2,1.334,0
30.0,2.0,5.0,121.0,1.0,-1.8,92.893,-46.2,1.27,0
33.0,2.0,1.0,59.0,1.0,-1.8,92.893,-46.2,1.327,0
42.0,4.0,3.0,88.0,3.0,1.1,93.994,-36.4,4.857,0
31.0,9.0,3.0,70.0,1.0,1.1,93.994,-36.4,4.864,0
24.0,7.0,1.0,644.5,1.0,-1.8,93.876,-40.0,0.697,1
59.0,6.0,2.0,181.0,6.0,1.4,94.465,-41.8,4.865,0
48.0,5.0,0.0,32.0,4.0,1.4,93.918,-42.7,4.961,0
32.0,6.0,0.0,127.0,2.0,1.1,93.994,-36.4,4.857,0
59.0,2.0,4.0,139.0,1.0,1.1,93.994,-36.4,4.857,0
31.0,4.0,4.0,98.0,1.0,1.4,93.444,-36.1,4.965,0
49.0,6.0,5.0,644.5,1.0,-0.1,93.2,-42.0,4.021,0
35.0,2.0,5.0,156.0,1.0,1.4,93.918,-42.7,4.96,0
47.0,4.0,4.0,301.0,3.0,1.1,93.994,-36.4,4.859,0
28.0,3.0,3.0,143.0,5.0,1.4,93.918,-42.7,4.961,0
30.0,1.0,1.0,366.0,2.0,-2.9,92.201,-31.4,0.861,0
25.0,3.0,3.0,323.0,1.0,1.1,93.994,-36.4,4.86,0
29.0,6.0,5.0,300.0,1.0,-2.9,92.201,-31.4,0.861,0
33.0,2.0,5.0,317.0,2.0,-1.8,92.893,-46.2,1.313,0
28.0,4.0,5.0,354.0,6.0,1.4,94.465,-41.8,4.959,0
45.0,6.0,5.0,644.5,4.0,1.4,93.444,-36.1,4.966,1
41.0,4.0,4.0,644.5,2.0,1.4,93.444,-36.1,4.963,0
30.0,3.0,1.0,644.5,3.0,1.4,93.444,-36.1,4.966,0
74.0,5.0,4.0,96.0,2.0,-3.4,92.431,-26.9,0.74,0
30.0,4.0,4.0,6.0,1.0,-1.7,94.027,-38.3,0.904,0
60.0,5.0,0.0,155.0,4.0,1.4,94.465,-41.8,4.96,0
50.0,2.0,3.0,49.0,6.0,1.4,93.444,-36.1,4.963,0
42.0,6.0,5.0,265.0,1.0,1.1,93.994,-36.4,4.859,0
42.0,2.0,5.0,156.0,1.0,1.4,93.444,-36.1,4.964,0
27.0,3.0,3.0,68.0,1.0,1.4,93.918,-42.7,4.957,0
71.0,3.0,0.0,224.0,1.0,-1.7,94.027,-38.3,0.904,0
38.0,4.0,4.0,159.0,2.0,1.1,93.994,-36.4,4.859,0
50.0,2.0,1.0,131.0,1.0,1.4,93.444,-36.1,4.965,0
36.0,2.0,5.0,174.0,1.0,-2.9,92.963,-40.8,1.266,1
51.0,3.0,3.0,312.0,1.0,-0.1,93.2,-42.0,4.021,0
48.0,2.0,1.0,182.0,2.0,1.4,93.918,-42.7,4.958,0
24.0,4.0,4.0,167.0,1.0,-1.8,92.893,-46.2,1.281,0
41.0,4.0,4.0,377.0,4.0,-1.8,92.893,-46.2,1.266,0
32.0,8.0,1.0,304.0,3.0,1.4,93.444,-36.1,4.964,0
43.0,6.0,5.0,407.0,4.0,1.1,93.994,-36.4,4.859,0
71.0,5.0,4.0,102.0,1.0,-3.4,92.649,-30.1,0.72,1
52.0,2.0,5.0,52.0,6.0,1.4,93.444,-36.1,4.964,0
46.0,2.0,1.0,138.0,1.0,1.1,93.994,-36.4,4.857,0
57.0,2.0,1.0,184.0,2.0,1.4,93.918,-42.7,4.961,0
24.0,10.0,1.0,298.0,1.0,-2.9,92.201,-31.4,0.849,0
53.0,2.0,5.0,110.0,1.0,-3.0,92.713,-33.0,0.72,0
46.0,3.0,0.0,473.0,2.0,1.4,94.465,-41.8,4.967,0
42.0,8.0,5.0,644.5,3.0,-0.1,93.2,-42.0,4.021,0
59.0,5.0,0.0,260.0,4.0,1.1,93.994,-36.4,4.855,0
30.0,1.0,1.0,65.0,1.0,-0.1,93.2,-42.0,4.153,0
37.0,1.0,1.0,523.0,3.0,1.1,93.994,-36.4,4.859,0
30.0,2.0,1.0,268.0,2.0,-1.8,92.893,-46.2,1.244,0
36.0,3.0,3.0,129.0,1.0,-1.8,93.075,-47.1,1.423,0
70.0,5.0,1.0,72.0,3.0,-3.4,92.431,-26.9,0.735,0
52.0,2.0,5.0,422.0,1.0,1.4,93.444,-36.1,4.968,0
34.0,1.0,1.0,281.0,3.0,-1.8,93.075,-47.1,1.445,0
45.0,2.0,5.0,9.0,6.0,1.4,93.918,-42.7,4.968,0
52.0,9.0,5.0,167.0,3.0,1.4,93.918,-42.7,4.961,0
29.0,2.0,1.0,36.0,6.0,-1.8,92.893,-46.2,1.266,0
48.0,9.0,2.0,202.0,1.0,1.4,93.918,-42.7,4.966,0
29.0,1.0,1.0,644.5,2.0,-1.8,92.893,-46.2,1.281,1
31.0,2.0,1.0,61.0,2.0,1.4,93.918,-42.7,4.963,0
36.0,8.0,0.0,79.0,1.0,1.4,94.465,-41.8,4.959,0
46.0,2.0,5.0,245.0,1.0,1.1,93.994,-36.4,4.856,0
30.0,3.0,3.0,71.0,2.0,-0.1,93.2,-42.0,4.076,0
25.0,2.0,4.0,67.0,1.0,-1.8,93.075,-47.1,1.445,0
38.0,3.0,2.0,71.0,6.0,1.4,94.465,-41.8,4.958,0
34.0,2.0,5.0,285.0,1.0,-1.8,93.075,-47.1,1.405,0
28.0,2.0,5.0,135.0,2.0,-1.8,93.876,-40.0,0.697,1
38.0,4.0,4.0,83.0,4.0,1.4,93.444,-36.1,4.964,0
31.0,3.0,2.0,161.0,1.0,1.1,93.994,-36.4,4.857,0
27.0,3.0,5.0,536.0,5.0,1.4,93.918,-42.7,4.958,0
34.0,3.0,2.0,248.0,3.0,1.1,93.994,-36.4,4.86,0
34.0,1.0,1.0,97.0,3.0,1.1,93.994,-36.4,4.857,0
42.0,4.0,4.0,644.5,1.0,-0.1,93.2,-42.0,4.191,0
32.0,6.0,5.0,75.0,1.0,1.1,93.994,-36.4,4.855,0
30.0,1.0,5.0,274.0,4.0,1.1,93.994,-36.4,4.856,0
51.0,2.0,5.0,295.0,3.0,1.4,94.465,-41.8,4.866,0
29.0,4.0,5.0,644.5,6.0,-2.9,92.469,-33.6,1.059,1
29.0,2.0,5.0,248.0,3.0,1.1,93.994,-36.4,4.858,0
28.0,1.0,1.0,286.0,1.0,1.4,93.918,-42.7,4.962,0
24.0,3.0,5.0,62.0,3.0,1.4,93.918,-42.7,4.961,0
33.0,6.0,5.0,191.0,3.0,1.4,93.444,-36.1,4.965,0
27.0,3.0,3.0,58.0,3.0,-1.8,92.893,-46.2,1.25,0
35.0,2.0,1.0,81.0,2.0,-1.8,92.893,-46.2,1.27,0
43.0,3.0,3.0,68.0,1.0,-1.8,92.893,-46.2,1.344,0
27.0,2.0,5.0,72.0,1.0,1.4,93.918,-42.7,4.961,0
37.0,1.0,3.0,644.5,1.0,1.4,93.918,-42.7,4.957,0
36.0,1.0,1.0,18.0,5.0,-1.8,93.075,-47.1,1.405,0
38.0,2.0,1.0,113.0,1.0,-3.4,92.379,-29.8,0.773,0
36.0,1.0,1.0,133.0,4.0,1.1,93.994,-36.4,4.857,0
52.0,0.0,0.0,498.0,2.0,1.4,93.444,-36.1,4.963,0
44.0,2.0,5.0,331.0,1.0,-3.4,92.379,-29.8,0.809,1
32.0,2.0,5.0,220.0,3.0,-3.4,92.431,-26.9,0.722,1
86.0,5.0,0.0,288.0,3.0,-1.1,94.199,-37.5,0.881,1
41.0,2.0,1.0,151.0,1.0,-2.9,92.201,-31.4,0.884,0
46.0,8.0,3.0,182.0,6.0,1.1,93.994,-36.4,4.855,0
42.0,9.0,4.0,576.0,6.0,1.4,93.918,-42.7,4.968,0
52.0,5.0,5.0,172.0,1.0,-0.1,93.2,-42.0,4.12,0
36.0,3.0,3.0,34.0,4.0,1.4,94.465,-41.8,4.959,0
40.0,2.0,4.0,148.0,1.0,1.1,93.994,-36.4,4.864,0
43.0,4.0,4.0,471.0,4.0,1.4,93.444,-36.1,4.965,0
23.0,6.0,5.0,271.0,2.0,1.4,93.918,-42.7,4.958,0
47.0,2.0,5.0,471.0,1.0,1.4,93.444,-36.1,4.963,0
55.0,2.0,0.0,548.0,1.0,-1.8,93.075,-47.1,1.405,0
52.0,4.0,4.0,58.0,1.0,1.4,93.444,-36.1,4.968,0
53.0,3.0,0.0,182.0,2.0,1.1,93.994,-36.4,4.856,1
52.0,4.0,4.0,126.0,6.0,-2.9,92.201,-31.4,0.883,0
29.0,3.0,3.0,85.0,2.0,-0.1,93.2,-42.0,4.12,0
42.0,2.0,5.0,334.0,1.0,1.4,93.444,-36.1,4.965,0
29.0,2.0,5.0,140.0,1.0,1.4,93.444,-36.1,4.968,0
40.0,2.0,1.0,31.0,1.0,1.4,93.918,-42.7,4.962,0
35.0,3.0,1.0,272.0,2.0,1.1,93.994,-36.4,4.864,0
60.0,5.0,1.0,400.0,1.0,-1.8,93.075,-47.1,1.365,1
33.0,3.0,3.0,159.0,2.0,1.1,93.994,-36.4,4.859,0
34.0,4.0,5.0,162.0,1.0,1.4,93.444,-36.1,4.964,0
26.0,4.0,4.0,644.5,1.0,1.4,93.918,-42.7,4.963,1
37.0,2.0,5.0,145.0,1.0,-2.9,92.963,-40.8,1.268,0
45.0,2.0,5.0,105.0,5.0,1.4,93.444,-36.1,4.964,0
48.0,9.0,5.0,226.0,1.0,1.1,93.994,-36.4,4.857,0
37.0,2.0,5.0,243.0,2.0,1.4,93.444,-36.1,4.965,0
44.0,3.0,4.0,64.0,1.0,-1.8,92.893,-46.2,1.264,0
31.0,2.0,1.0,252.0,2.0,-1.1,94.199,-37.5,0.883,1
37.0,3.0,3.0,232.0,1.0,1.4,94.465,-41.8,4.961,0
38.0,4.0,5.0,644.0,1.0,1.4,93.918,-42.7,4.963,0
30.0,6.0,5.0,221.0,2.0,1.1,93.994,-36.4,4.86,0
56.0,5.0,5.0,115.0,1.0,1.4,93.444,-36.1,4.964,0
44.0,2.0,5.0,413.0,2.0,1.1,93.994,-36.4,4.86,0
32.0,2.0,5.0,206.0,1.0,-1.7,94.215,-40.3,0.893,0
25.0,6.0,5.0,126.0,4.0,1.1,93.994,-36.4,4.857,0
40.0,2.0,1.0,406.0,3.0,1.4,94.465,-41.8,4.864,0
33.0,2.0,5.0,201.0,6.0,-1.8,92.893,-46.2,1.327,0
39.0,3.0,3.0,87.0,2.0,1.4,93.918,-42.7,4.963,0
52.0,6.0,5.0,98.0,1.0,-0.1,93.2,-42.0,4.191,0
29.0,2.0,3.0,504.0,1.0,1.4,93.918,-42.7,4.958,0
36.0,2.0,5.0,295.0,1.0,1.4,93.444,-36.1,4.965,0
31.0,6.0,5.0,197.0,2.0,-2.9,92.201,-31.4,0.821,0
40.0,2.0,1.0,43.0,6.0,1.4,94.465,-41.8,4.961,0
35.0,1.0,1.0,126.0,1.0,1.4,93.444,-36.1,4.966,0
69.0,5.0,5.0,207.0,2.0,-1.8,93.075,-47.1,1.423,1
30.0,1.0,5.0,132.0,1.0,-1.8,92.893,-46.2,1.244,0
31.0,4.0,4.0,350.0,4.0,1.4,93.918,-42.7,4.961,0
38.0,2.0,5.0,132.0,1.0,-1.8,92.893,-46.2,1.313,0
42.0,2.0,5.0,163.0,1.0,1.4,94.465,-41.8,4.962,0
30.0,3.0,3.0,198.0,1.0,1.1,93.994,-36.4,4.855,0
25.0,2.0,5.0,209.0,1.0,-1.8,92.893,-46.2,1.334,0
30.0,4.0,5.0,197.0,1.0,1.4,93.444,-36.1,4.964,0
33.0,8.0,1.0,337.0,1.0,-1.8,92.893,-46.2,1.291,0
48.0,3.0,0.0,274.0,1.0,1.4,93.444,-36.1,4.968,0
48.0,6.0,5.0,291.0,2.0,1.1,93.994,-36.4,4.858,0
32.0,2.0,1.0,169.0,2.0,-1.1,94.199,-37.5,0.879,0
57.0,0.0,2.0,168.0,4.0,1.1,93.994,-36.4,4.858,0
37.0,4.0,4.0,241.0,1.0,-1.8,93.075,-47.1,1.435,0
31.0,1.0,1.0,170.0,1.0,1.4,94.465,-41.8,4.864,0
42.0,4.0,2.0,644.5,1.0,1.1,93.994,-36.4,4.856,0
45.0,3.0,3.0,222.0,6.0,1.1,93.994,-36.4,4.864,0
23.0,10.0,1.0,435.0,1.0,-1.8,92.893,-46.2,1.281,0
64.0,2.0,5.0,275.0,1.0,-2.9,92.201,-31.4,0.838,0
42.0,9.0,1.0,277.0,3.0,1.4,93.444,-36.1,4.964,0
40.0,1.0,1.0,144.0,1.0,1.4,93.918,-42.7,4.962,0
36.0,2.0,5.0,115.0,2.0,1.4,94.465,-41.8,4.865,0
41.0,9.0,4.0,140.0,3.0,1.4,93.918,-42.7,4.963,0
48.0,3.0,5.0,124.0,2.0,1.1,93.994,-36.4,4.856,0
34.0,2.0,1.0,58.0,2.0,-1.8,92.893,-46.2,1.291,0
45.0,6.0,5.0,156.0,4.0,1.4,93.444,-36.1,4.966,0
51.0,7.0,1.0,14.0,5.0,-1.8,92.893,-46.2,1.354,0
42.0,9.0,5.0,145.0,2.0,-0.1,93.2,-42.0,4.12,0
48.0,2.0,5.0,408.0,1.0,1.4,93.444,-36.1,4.968,0
31.0,3.0,1.0,230.0,1.0,-0.1,93.2,-42.0,4.12,0
50.0,2.0,5.0,143.0,1.0,1.4,93.918,-42.7,4.962,0
32.0,9.0,5.0,116.0,1.0,-1.7,94.215,-40.3,0.822,0
41.0,7.0,5.0,229.0,1.0,1.4,93.444,-36.1,4.968,0
31.0,3.0,3.0,48.0,4.0,-1.8,92.893,-46.2,1.281,0
36.0,3.0,2.0,644.5,4.0,-1.1,94.767,-50.8,1.046,1
50.0,1.0,1.0,454.0,1.0,-1.8,92.893,-46.2,1.25,0
36.0,3.0,0.0,644.5,1.0,1.4,93.918,-42.7,4.963,0
37.0,6.0,5.0,493.0,1.0,-1.8,92.893,-46.2,1.244,1
76.0,5.0,5.0,233.0,2.0,-2.9,92.201,-31.4,0.881,1
56.0,2.0,5.0,644.5,2.0,-0.1,93.2,-42.0,4.021,1
29.0,1.0,1.0,114.0,1.0,-0.1,93.2,-42.0,4.076,0
34.0,2.0,4.0,230.0,1.0,-1.1,94.199,-37.5,0.877,1
55.0,9.0,4.0,534.0,1.0,-3.4,92.431,-26.9,0.739,0
30.0,3.0,2.0,275.0,2.0,1.1,93.994,-36.4,4.856,0
48.0,3.0,4.0,119.0,1.0,1.4,93.444,-36.1,4.967,0
48.0,2.0,5.0,128.0,6.0,-0.1,93.2,-42.0,4.12,0
32.0,2.0,5.0,189.0,2.0,1.4,93.918,-42.7,4.968,0
35.0,3.0,1.0,644.5,2.0,1.4,94.465,-41.8,4.958,1
48.0,3.0,3.0,43.0,1.0,-0.1,93.2,-42.0,4.12,0
46.0,1.0,1.0,124.0,4.0,-1.8,93.075,-47.1,1.405,0
50.0,2.0,5.0,88.0,1.0,1.4,93.444,-36.1,4.967,0
51.0,6.0,1.0,486.0,2.0,-0.1,93.2,-42.0,4.076,0
33.0,4.0,5.0,116.0,1.0,1.4,93.444,-36.1,4.963,0
46.0,6.0,5.0,123.0,1.0,-0.1,93.2,-42.0,4.191,0
58.0,9.0,0.0,147.0,1.0,1.4,94.465,-41.8,4.961,0
31.0,1.0,1.0,379.0,2.0,-1.8,93.075,-47.1,1.405,0
36.0,4.0,4.0,76.0,1.0,1.4,93.444,-36.1,4.964,0
33.0,2.0,5.0,644.5,1.0,-1.1,94.199,-37.5,0.879,0
33.0,2.0,5.0,159.0,1.0,1.4,93.444,-36.1,4.965,0
33.0,8.0,3.0,107.0,3.0,1.4,94.465,-41.8,4.961,0
28.0,8.0,5.0,227.0,1.0,-2.9,92.201,-31.4,0.879,0
26.0,3.0,1.0,326.0,1.0,1.1,93.994,-36.4,4.859,0
36.0,2.0,5.0,104.0,1.0,-3.4,92.431,-26.9,0.742,0
31.0,3.0,4.0,75.0,6.0,1.4,93.918,-42.7,4.961,0
37.0,4.0,4.0,97.0,4.0,1.4,93.444,-36.1,4.965,0
30.0,10.0,5.0,200.0,1.0,-1.8,93.075,-47.1,1.365,0
36.0,2.0,1.0,644.5,2.0,1.4,93.918,-42.7,4.961,0
43.0,2.0,3.0,321.0,1.0,-1.8,92.893,-46.2,1.281,0
56.0,4.0,5.0,227.0,1.0,1.4,93.918,-42.7,4.968,0
31.0,4.0,5.0,132.0,1.0,1.4,93.444,-36.1,4.963,0
56.0,6.0,5.0,92.0,2.0,1.1,93.994,-36.4,4.857,0
28.0,2.0,5.0,354.0,1.0,1.4,94.465,-41.8,4.959,0
39.0,3.0,2.0,195.0,1.0,-1.8,92.893,-46.2,1.327,0
28.0,3.0,3.0,75.0,1.0,1.4,93.918,-42.7,4.962,0
34.0,2.0,1.0,638.0,1.0,1.4,94.465,-41.8,4.864,1
43.0,6.0,5.0,213.0,3.0,1.1,93.994,-36.4,4.857,0
37.0,3.0,2.0,34.0,2.0,1.1,93.994,-36.4,4.864,0
36.0,6.0,4.0,115.0,2.0,1.4,94.465,-41.8,4.866,0
38.0,2.0,5.0,30.0,2.0,1.4,93.444,-36.1,4.968,0
38.0,3.0,3.0,65.0,5.0,-1.8,92.893,-46.2,1.281,0
36.0,2.0,5.0,94.0,1.0,1.4,93.444,-36.1,4.968,0
30.0,6.0,5.0,312.0,3.0,1.1,93.994,-36.4,4.857,0
65.0,0.0,0.0,644.5,2.0,-3.4,92.431,-26.9,0.728,1
38.0,2.0,5.0,190.0,2.0,1.4,94.465,-41.8,4.962,0
35.0,3.0,0.0,386.0,1.0,-1.8,92.893,-46.2,1.299,0
38.0,4.0,1.0,445.0,2.0,1.4,93.444,-36.1,4.963,0
36.0,3.0,3.0,218.0,4.0,-1.8,93.075,-47.1,1.405,0
33.0,2.0,5.0,305.0,2.0,-1.8,92.893,-46.2,1.244,0
33.0,2.0,5.0,113.0,1.0,1.4,94.465,-41.8,4.959,0
48.0,2.0,5.0,76.0,1.0,-0.1,93.2,-42.0,4.191,0
57.0,2.0,5.0,69.0,1.0,1.4,93.918,-42.7,4.961,0
51.0,3.0,1.0,131.0,2.0,-1.8,92.893,-46.2,1.291,0
51.0,4.0,4.0,399.0,3.0,1.4,94.465,-41.8,4.866,0
31.0,2.0,5.0,443.0,1.0,-1.8,92.893,-46.2,1.299,0
46.0,3.0,3.0,378.0,3.0,1.4,93.444,-36.1,4.965,0
76.0,0.0,0.0,296.0,5.0,-1.7,94.055,-39.8,0.702,1
43.0,2.0,4.0,238.0,3.0,-1.8,92.893,-46.2,1.354,0
58.0,8.0,5.0,379.0,1.0,-1.8,92.893,-46.2,1.244,0
30.0,3.0,3.0,79.0,4.0,1.1,93.994,-36.4,4.855,0
39.0,2.0,5.0,93.0,1.0,1.4,94.465,-41.8,4.958,0
19.0,10.0,0.0,220.0,1.0,-1.8,93.876,-40.0,0.677,0
45.0,1.0,1.0,644.5,1.0,-1.8,93.075,-47.1,1.453,0
50.0,2.0,5.0,160.0,1.0,-0.1,93.2,-42.0,4.076,0
31.0,2.0,5.0,112.0,6.0,-3.4,92.379,-29.8,0.803,0
37.0,2.0,5.0,194.0,2.0,-1.8,93.369,-34.8,0.654,0
56.0,2.0,3.0,130.0,1.0,1.4,93.444,-36.1,4.963,0
38.0,4.0,5.0,113.0,1.0,-1.8,92.843,-50.0,1.687,0
27.0,2.0,5.0,397.0,1.0,-3.4,92.379,-29.8,0.781,1
32.0,4.0,5.0,357.0,6.0,1.4,93.918,-42.7,4.962,0
34.0,6.0,5.0,288.0,1.0,1.4,93.918,-42.7,4.962,0
31.0,4.0,5.0,118.0,2.0,-0.1,93.2,-42.0,4.191,0
48.0,7.0,1.0,370.0,3.0,-1.8,93.075,-47.1,1.405,0
29.0,3.0,2.0,16.0,6.0,-1.8,92.893,-46.2,1.266,0
54.0,1.0,1.0,36.0,6.0,1.4,93.918,-42.7,4.96,0
54.0,6.0,2.0,54.0,1.0,-1.8,92.893,-46.2,1.299,0
39.0,3.0,1.0,314.0,2.0,1.4,94.465,-41.8,4.961,0
66.0,6.0,5.0,98.0,4.0,-1.8,92.893,-46.2,1.354,0
41.0,1.0,1.0,231.0,2.0,1.4,94.465,-41.8,4.866,0
36.0,2.0,5.0,227.0,1.0,1.1,93.994,-36.4,4.857,0
38.0,4.0,2.0,172.0,6.0,1.4,94.465,-41.8,4.96,0
32.0,2.0,1.0,9.0,5.0,-1.8,93.075,-47.1,1.405,0
45.0,3.0,1.0,89.0,5.0,1.1,93.994,-36.4,4.855,0
43.0,2.0,1.0,126.0,2.0,-1.8,92.893,-46.2,1.25,0
40.0,9.0,3.0,644.5,2.0,-1.8,93.075,-47.1,1.405,0
45.0,3.0,5.0,637.0,1.0,-1.8,93.075,-47.1,1.405,0
51.0,6.0,5.0,409.0,2.0,1.4,94.465,-41.8,4.865,0
32.0,2.0,4.0,72.0,1.0,-2.9,92.469,-33.6,1.029,0
30.0,4.0,4.0,584.0,2.0,1.1,93.994,-36.4,4.86,0
33.0,3.0,1.0,164.0,5.0,1.1,93.994,-36.4,4.855,0
56.0,1.0,1.0,310.0,1.0,-1.8,92.893,-46.2,1.25,0
45.0,1.0,2.0,58.0,1.0,-1.8,92.893,-46.2,1.291,0
45.0,1.0,1.0,644.5,1.0,1.4,93.444,-36.1,4.963,0
56.0,3.0,0.0,39.0,1.0,1.4,93.918,-42.7,4.962,0
55.0,1.0,3.0,76.0,6.0,1.4,93.444,-36.1,4.964,0
40.0,1.0,2.0,215.0,2.0,-0.1,93.2,-42.0,4.076,0
36.0,3.0,0.0,217.0,1.0,-0.1,93.2,-42.0,4.12,0
35.0,2.0,1.0,644.5,1.0,1.1,93.994,-36.4,4.859,1
40.0,2.0,5.0,144.0,1.0,1.4,93.444,-36.1,4.965,0
48.0,2.0,0.0,224.0,3.0,-1.8,93.075,-47.1,1.405,0
28.0,1.0,1.0,124.0,1.0,1.4,94.465,-41.8,4.962,0
33.0,8.0,5.0,38.0,5.0,1.4,94.465,-41.8,4.959,0
62.0,5.0,5.0,172.0,4.0,-2.9,92.201,-31.4,0.869,1
47.0,4.0,1.0,148.0,2.0,-1.8,93.075,-47.1,1.479,0
30.0,8.0,5.0,107.0,4.0,-1.8,92.893,-46.2,1.354,0
38.0,3.0,1.0,311.0,1.0,-1.8,92.893,-46.2,1.334,0
24.0,7.0,1.0,375.0,2.0,-1.8,93.876,-40.0,0.697,1
57.0,6.0,5.0,218.0,2.0,-0.1,93.2,-42.0,4.153,0
45.0,1.0,1.0,101.0,2.0,1.1,93.994,-36.4,4.859,0
27.0,3.0,2.0,187.0,2.0,1.4,94.465,-41.8,4.967,0
34.0,1.0,1.0,160.0,3.0,1.4,94.465,-41.8,4.959,0
51.0,8.0,5.0,644.5,3.0,1.1,93.994,-36.4,4.855,0
52.0,8.0,0.0,323.0,6.0,1.1,93.994,-36.4,4.859,0
42.0,8.0,4.0,171.0,3.0,1.4,93.918,-42.7,4.958,0
43.0,2.0,5.0,95.0,2.0,1.4,93.444,-36.1,4.964,0
40.0,3.0,0.0,644.5,2.0,1.4,94.465,-41.8,4.96,0
33.0,9.0,4.0,157.0,2.0,1.4,93.918,-42.7,4.957,0
30.0,6.0,1.0,65.0,2.0,1.4,93.444,-36.1,4.965,0
50.0,9.0,0.0,286.0,1.0,-0.1,93.2,-42.0,4.153,0
49.0,3.0,0.0,87.0,1.0,-1.8,92.893,-46.2,1.313,0
52.0,3.0,3.0,211.0,2.0,1.4,93.918,-42.7,4.962,0
37.0,2.0,5.0,261.0,1.0,-1.8,93.075,-47.1,1.365,1
28.0,7.0,1.0,229.0,3.0,1.1,93.994,-36.4,4.858,0
39.0,3.0,3.0,407.0,2.0,-1.8,93.075,-47.1,1.405,0
31.0,2.0,5.0,71.0,2.0,-0.1,93.2,-42.0,4.153,0
49.0,6.0,5.0,387.0,1.0,-1.8,93.075,-47.1,1.365,1
56.0,8.0,5.0,222.0,1.0,-1.8,93.075,-47.1,1.405,0
30.0,3.0,3.0,155.0,1.0,-1.8,92.893,-46.2,1.327,0
